plan_rows,exe_times
4030486,20093.494
973725,7103.697
17545886,12422.561
324,10538.915
28815429,13485.718
324,12017.181
427557,19503.607
11080478,10853.901
386765,5274.535
4487310,1848.849
71042,9416.950
465025,6178.539
9006746,18424.475
1066885,1194.698
2016606,9158.528
20012950,67844.526
35798996,66052.592
134,1616.835
1024373,6718.480
409947,8086.903
26,1513.590
140709,6402.836
13804969,11907.655
1759140,4721.553
92,10035.355
278493,9063.323
398336,7327.372
2474,1447.598
51509,8436.513
435,12887.263
1903690,26228.531
276,11042.397
6653213,34208.394
33825,2948.194
152135161,171001.782
12138104,28853.432
19733,5376.700
2726622,1573.810
3857,17443.282
99560,4703.145
149,9206.546
10148,8678.222
3970121,18821.454
31314,3021.947
118042,8659.569
44,1553.461
5326147,12761.078
5474,1042.420
61272,5662.543
186,2286.824
2327932,17692.027
34156,3575.859
1146580,878.575
767009,3909.137
1714915,14074.846
3797060,25993.180
500,8935.663
10965869,12105.269
1058019,874.434
116,6801.285
25977,1697.290
246,1050.034
104,679.351
1960915,14061.870
5817254,13573.870
799759,1070.060
1020046,9164.609
126,13117.450
3723181,20534.637
679540,19473.493
259850,3736.549
12681,1974.629
9865313,43430.363
222637,5190.243
500,7683.081
433730,9004.850
500,8931.843
349626,9627.261
2010994,10642.257
198948,2378.024
5424,1327.220
1084345,1114.352
615301,16336.791
3348,18460.604
1330206,11362.943
510528,6723.563
110988,916.544
69028928,97196.917
1565,1426.420
1595,3392.113
6054748,23301.822
129371,7528.118
2117019,6037.439
736144,1268.452
35,1571.866
7370450,29366.933
4305325,11965.441
2104937,12575.790
3678420,1765.682
3058065,1681.055
598455,6604.175
246,1079.139
643,2172.184
2398042,10951.924
8167760,13227.067
3830333,1811.780
1675264,1450.094
6775,6271.121
4532,1011.099
7227,6655.853
5,682.589
14159590,26793.522
501299,25872.834
2765263,6237.551
101,7589.174
155299,6211.071
491,6147.335
328073,626.075
22949,2577.936
2199625,871.558
15869414,49711.163
197,11997.149
357850,746.182
4,9144.070
1912270,1516.960
952905,874.504
1875290,1060.248
52540,3958.569
1271810,1183.371
993766,901.075
147342,2592.850
1304891,9505.671
742269,1037.700
439568,5698.367
500,8252.987
9741342,35433.477
3906193,1709.957
19212,6039.029
2844617,24517.179
1273299,1220.829
5648,1825.746
1505134,1352.238
285,7028.051
1734,17462.588
689,10444.287
5696119,14968.704
221124,11280.317
51,2200.119
443015,6386.429
423213,6735.054
1419974,19449.561
444091,17508.683
58336278,98448.334
309168,8613.994
2531,686.063
69122,8414.610
574,6217.015
500,8825.783
1434,6882.873
26037775,18387.264
149279,5968.458
4010,2488.817
1495119,956.576
1811902,1476.244
72758,2719.057
8653718,81959.813
2284420,13748.807
152065,18013.030
164269,2756.468
150,1085.960
622699,786.837
51,703.973
777931,11386.732
4214471,1920.781
393054,3126.162
69,6597.665
358559,16266.400
280640,710.923
4027042,23955.192
334091,5268.770
91319,3529.680
1108,748.431
229956,5597.700
2193046,5293.974
197,15012.000
51,739.033
246,918.466
2229072,1651.167
6947437,18894.558
674680,1022.461
762166,1232.702
52661,1877.926
164,11856.631
86434,13512.678
43686,3286.570
979889,23797.726
23764,13006.739
2162711,1600.446
2563587,992.976
345018,13302.004
1398739,9928.650
38129078,43786.260
1254173,1183.537
6849834,33026.363
500,8559.970
500,9275.542
5328,2405.878
13493148,15872.961
18,1643.275
8328473,12527.673
271935,768.436
434799,5740.821
500,8813.200
134090,7571.188
104,569.177
19121179,69901.476
166398,1928.557
1725319,4018.133
1460355,21604.037
33783472,65459.826
65,1061.390
246,1097.193
4,1152.956
544360,10802.608
10636368,26365.149
1324848,20384.396
819238,8099.227
1758080,10633.283
495,13219.912
120207,496.394
3205777,10826.706
275119,6394.032
255427,1016.269
107031,2436.292
18727340,82677.986
9345316,58039.255
444230,20561.521
18685329,47547.524
1714541,15110.055
1187692,6012.649
12998238,38751.532
42558,1752.366
771823,16187.645
87042,2332.251
23752563,13844.838
324,12000.675
92170,8771.539
125595,1097.735
1,1605.311
8393528,13293.211
160093,3009.321
1107123,10332.802
246,1036.687
1541409,26838.883
246,1082.209
1294469,17963.069
6877009,41358.118
1594616,21808.999
1055324,7663.475
6,1101.775
386537,6706.982
6741064,9937.310
332,2536.924
68437,3813.710
3476349,1568.499
3752653,13590.576
1605253,19182.374
3969442,11020.365
122,1543.173
338200,791.800
28713762,14003.423
1143069,10618.888
572755,926.950
465,2330.189
3728823,6943.260
246,1167.906
14,6167.962
19875895,49714.680
199215,8629.648
11784100,12923.668
15256237,31069.277
2515,3729.797
723,6095.298
54927,3733.352
9790,6949.030
18199803,24755.795
74958,2231.769
895,9028.513
7712,11442.763
260528,13170.186
22747772,13519.864
547040,3812.276
5038536,28712.939
426,15721.246
2495689,25298.336
247671,16059.193
633,2374.813
1185627,5320.156
172744,8127.592
51,3158.650
269687,2566.973
246,1062.320
5689487,10478.352
7177036,35941.082
3644653,32363.123
9,1179.589
15895,2353.377
83323,5843.348
7856191,33779.866
2317186,19121.299
104,637.202
206059,10870.777
4097571,7668.400
953537,9896.296
471575,16696.041
62466,2416.056
453769,9557.661
652973,3265.728
15402618,11786.162
3201747,16759.626
226307,17480.843
6516,11820.141
8954,1351.507
72382,12434.322
12200647,49712.344
12119882,50371.510
113,11367.240
772620,7471.765
3296,5322.845
180,2017.759
2448774,8996.495
3524,14164.057
888284,1059.288
917350,11072.006
32280,670.603
19,1166.818
13921518,48237.168
246,1057.925
2335033,5218.718
6133859,28389.515
2121732,30655.046
258105,14932.803
2320099,23641.857
194921,5805.105
15395767,49352.024
1133163,21247.641
267138,9297.325
769,9683.178
479059,3571.800
246,860.819
322876,1106.346
124544,2033.753
224988,3256.675
28123,15506.710
30258,3588.930
2253679,12160.590
10589,11996.712
500,9013.371
10645431,15070.713
1711099,18794.892
6355085,31583.745
606,6417.640
1304425,5652.764
1827113,15735.754
134,1609.444
192054,5608.729
2321003,5344.184
2263964,1586.108
2972544,17250.902
394089,6189.943
450629,8324.346
28,1028.910
6768316,25548.944
314408,5128.834
398792,12580.526
8638069,34224.340
33129380,115870.341
3318894,16498.174
1708,14259.518
240207,9308.689
35917,3389.742
3912572,34256.569
16,9434.071
150,795.587
1795066,10517.239
53,732.897
415849,7343.161
960312,4381.348
196201,1717.687
129,1912.373
595463,19509.188
6908821,17777.812
3374681,11830.270
2041252,24952.208
349339,608.235
658706,6302.342
17,12319.069
236257,6153.610
8,1283.138
1375332,4727.897
145843,3692.613
504108,3515.500
914096,9885.557
276,11828.246
19,939.818
1050430,11127.271
307714,9749.413
1683199,17940.269
47652,15302.934
13004675,33762.148
135742,14323.600
5528027,15646.581
3447,15751.066
15737873,11245.785
576470,11321.803
246,974.836
500,8416.437
246,1058.638
825352,9807.502
2477362,14858.415
2060,9447.996
9464462,33266.010
246,988.299
118002,5443.007
53,626.566
2713994,6215.736
89,4409.334
23036,3242.035
1519214,948.250
13278507,29266.916
20433186,11234.759
22704681,33633.755
140,1929.730
1072,1494.444
92052,12188.245
452787,3253.965
4436,632.992
44733,6311.313
12014167,33402.847
77555,6958.710
1231929,14826.292
8992047,13089.447
851059,7788.188
5689,1862.912
3269737,20091.249
8853036,11553.425
67179,17927.148
957457,8259.590
833,1057.890
572034,4939.655
5634624,31717.947
2149230,23154.517
15094828,15637.461
11675,12817.924
9193,2894.118
168,9306.801
31,646.072
5883682,20382.719
7473899,15859.138
44888,1775.051
18053,12503.053
669479,5090.321
177049,625.995
45565115,62114.301
85472,1432.949
943970,15815.274
70954,5520.750
7762936,13427.916
22233,2340.442
246,923.194
89012,1864.236
10609878,35992.853
2334922,8890.718
48,1316.990
19670,4962.931
104,500.721
6836552,7434.822
415111,3691.608
2989203,1218.136
7971,5600.576
3590705,15720.199
321545,1831.395
1434,4779.144
1205859,13154.676
55518,3316.985
3635,899.539
3264363,18144.294
3062,406.274
17552,1591.582
716637,10034.249
704,4721.151
261048,11143.165
5730633,24957.800
142902,7261.647
303199,551.008
669961,1069.458
14328281,25551.080
5331437,19924.339
3524,7832.355
1438012,450.757
2824840,5983.821
176,5670.656
6220022,7145.885
1843158,490.888
33,1069.610
451,921.855
51,362.741
2177,1589.481
392673,9113.412
22650246,18681.209
10625718,19428.314
1462060,7708.522
1057835,3844.001
325071,10251.540
116,1249.290
2618722,14082.246
2230,917.008
117,9858.649
1557416,5871.826
273,9951.791
1056946,15397.348
5916188,36102.557
3853073,27672.244
157059,9787.450
338627,15427.464
1815898,17578.172
134,1673.489
4027002,1953.264
2501715,18504.170
29974157,65898.571
9229392,27945.660
28,1315.973
1530861,13218.636
176,9249.251
12461245,28350.720
743297,952.472
642022,20741.271
134233,2396.274
3225302,1860.977
167274,920.573
14419,8495.048
3417518,20721.361
42,1253.278
3059235,1878.620
43507,1230.676
36102,6604.247
3076,6896.957
349,11655.875
10539614,14927.448
10320063,15284.101
8,5350.528
8731552,36426.116
160,15203.482
23447742,19931.268
2749649,17315.626
500,9538.141
962,4969.714
64,11250.239
147968,5828.645
4255330,39231.453
701,6994.916
3524,15728.861
217269,14859.171
324,11025.919
6593448,10872.503
431472,12714.106
47015077,52839.150
22210086,18866.119
3,1708.475
2361,7336.667
104,652.017
6701100,17761.345
1035852,3957.495
445860,15783.505
3303428,19495.542
20339180,14429.893
4356999,1948.896
1583953,29522.136
445686,6674.805
51,795.450
1398857,11426.289
307,9815.162
9554574,53023.419
6281,1577.173
12193389,38840.496
51,820.306
5141,761.310
9131294,14584.206
215905,2551.993
304950,4987.612
261,10685.462
53,748.584
246,1102.445
877479,3525.634
730,7467.367
131121,6611.235
33495,11058.892
26731909,44306.218
589783,952.590
44397,3287.450
932768,902.288
1047,6418.400
523,15033.375
246,1124.428
111702,16699.321
16064114,33225.055
10246997,29778.267
2627578,5954.883
78475,785.184
7311989,17454.848
60175,5535.920
237880,21023.856
66693,6259.085
567779,7568.608
2033789,33316.817
158979,8038.200
865856,7586.581
96,1122.744
92,8762.955
405792,3964.472
976800,919.065
799257,1318.232
212190,17357.390
21,798.277
150,1244.440
615722,20259.087
15649100,17314.038
7898843,29817.332
229764,6598.033
6896,1825.933
500,9730.121
6044,7808.165
1896198,20275.598
2336,2877.732
2349845,1262.379
246,1872.743
836885,4309.554
104,416.465
33470,7765.891
11087,2088.823
4356,1169.306
3469101,1832.952
9633120,11296.035
5839159,14479.983
63223,7799.675
2401356,5909.383
6466828,14277.067
3901807,1856.739
85554,4024.090
246,997.615
658058,12274.258
29965990,15172.065
2069882,12604.914
5378534,19788.084
11415195,19282.275
97783,2693.279
241241,11886.019
1762562,6090.417
2118867,20638.972
246,1111.763
577,14600.064
1647912,8632.405
2906548,21738.603
2650860,38564.690
106897,4142.858
104,636.949
104,617.628
593741,8238.684
25139,1667.122
50036,4470.092
651547,4535.432
167288,3821.802
12325,2144.872
436271,15343.679
347828,20006.668
35028053,15659.482
469,2194.596
558180,9602.266
2204,6761.961
150290,14840.554
4468457,1907.214
803746,20056.843
3608565,26459.220
56,687.066
261658,9519.456
1244265,28471.158
1700933,9741.745
21193970,58858.100
13599169,13046.455
2792,16017.457
886124,12830.768
53,655.236
7636968,13971.563
1891739,1254.640
46968,9204.718
404,14294.756
925005,17305.597
23573,1448.295
56786267,91722.164
383029,822.369
77,1054.849
153694,5372.569
3005398,15423.172
940450,16219.595
5,658.614
3344668,18257.738
1714804,4520.862
305,9123.426
570641,5544.979
932752,4717.147
2339,10614.928
322550,9426.468
407012,6546.237
77,2536.096
57752,2829.367
51857,5697.034
109623,745.947
1845926,4694.380
17617668,47182.954
47,1159.271
6013488,31027.393
45,1334.176
3076236,6205.596
14,1113.435
246,1072.269
2040737,33288.221
32541,10951.400
2572,2302.329
345,735.452
33412,14721.344
2927622,24720.095
3404043,10837.023
19179,11095.032
294375,10251.440
267744,7200.732
349799,2786.609
51,749.515
1128,1878.284
2625206,11084.419
1807436,17269.572
246,1116.839
221,6815.364
4027573,1971.968
96,1199.683
246,1096.130
65,1549.985
4710127,12716.496
28119671,55404.619
104,634.903
2014317,5979.905
7895423,11863.258
1617354,1006.246
229,13996.614
2382,5437.601
1324401,4869.655
2154605,15130.871
2504,15134.081
4288235,1758.792
226571,14849.036
14020,14499.603
72,1081.806
8977019,35289.692
84089,4642.162
1301,2167.817
3496,6017.676
28675257,52623.381
235932,19366.879
41,1468.974
42868,14351.461
172546,7890.484
104,621.441
7674504,11886.590
2431,474.845
2655218,28389.633
1,2991.039
444353,3227.896
90998,6426.383
13564362,26764.003
1855474,19481.900
1076047,1320.225
1854270,23037.538
448011,9931.505
1036488,4000.299
246,1076.423
20009,1643.010
647974,991.802
541610,965.969
500,15726.790
4311201,1914.075
253573,7918.072
1442632,1269.130
5892,11892.753
150,1059.871
53,687.159
7394717,38115.705
2480918,1581.052
2977003,1634.846
196768,713.481
1221399,29709.164
53,777.461
17617563,12520.449
33219386,14008.268
141,2618.723
86935,7132.633
953737,20286.955
211430,1152.948
133036,10561.385
46,11004.723
21876969,53821.869
12885965,46549.921
3773,1220.203
1814547,16584.641
808841,1022.630
33,1570.551
1097416,23521.886
8234,1515.271
2692,1484.690
1877024,7781.058
8439525,66429.656
500812,11005.528
202656,2181.714
3524,14673.680
3512,2442.992
110239,4591.598
127882,2666.302
14247831,35517.416
703334,1065.498
500,8888.397
20011133,15719.170
30384527,14125.228
983363,4122.990
1691938,1362.624
964885,4316.423
1173355,1377.539
1197938,1203.587
145507,449.607
616158,15997.513
111645,3772.041
35575,18867.056
30805678,50981.466
21182457,81833.245
246,1114.775
104,654.434
2474,1413.910
244611,3254.249
3803635,1871.569
895,10861.873
909146,3546.733
48,12347.357
32221,2806.847
5231758,23007.229
1131027,1122.336
1956700,9260.169
365224,5214.900
5587660,48967.433
8261561,33967.796
871394,11983.861
223,1232.448
150,1094.647
1406757,10607.266
367372,7101.648
309019,693.243
12,619.890
1993468,1098.628
736828,1033.978
11,11955.984
501014,13000.955
13202335,22434.660
137,6793.064
222723,715.873
3437587,30147.355
27826,3607.735
2028413,24452.514
1434,7304.954
1614002,4467.117
51,783.133
285603,5745.886
143,15687.840
1964034,30301.083
110275,5089.775
549717,1235.540
2,2190.376
6038,8604.284
2945910,26894.958
4088949,10413.456
4702,2758.459
76578750,107743.893
707657,7076.380
51,638.772
6702,3340.852
17328,3727.050
57381,10841.395
2772072,1654.461
1619176,1503.292
434750,5655.700
100147700,131913.816
71570,7388.260
3224920,1675.587
1273334,24791.715
120,14724.908
3296049,23011.917
14102506,72397.539
729836,1013.660
779515,17233.285
2123440,14121.116
222290,10192.874
277171,3818.020
379,6278.233
648649,20333.825
8831485,18222.507
1169066,10472.512
18802326,35816.129
20,12632.736
1964179,1428.365
84176,11966.322
22938,7526.732
44851,2643.457
4879077,37841.402
592574,14947.873
4532,893.735
1603645,1351.778
1147496,9762.327
1074102,12939.104
60,5033.678
53,734.185
6032,1168.545
10379151,47379.754
1754,2131.690
644870,11758.528
233,1520.387
343564,4832.099
5,9217.910
2384267,1637.168
2805224,7155.600
547574,11997.532
8778,2426.315
27421780,68061.464
3172970,1790.998
246,1039.072
11205370,31030.582
33570,2985.755
1217419,1134.118
12717,17576.687
2905,746.561
192953,2813.999
52,7624.761
1402366,13636.195
943135,7115.810
473,17652.647
15256328,12143.042
2286,16360.193
22952829,13591.592
132654,7455.799
19,1160.728
51401161,93050.958
1943,1140.510
51,758.106
3860586,1357.403
3354119,14931.847
476998,5889.295
324,11973.204
500,8785.416
881197,5006.376
34,702.580
230739,3026.247
31033363,14912.256
1331916,29724.897
29639758,63951.886
2673700,10913.887
778312,3761.393
3658356,10847.470
5323526,24638.177
3432442,30504.731
7296875,24597.667
3199202,1667.446
397550,2962.083
3505056,14161.421
132,9482.677
65783,3104.515
246,1165.113
13136,7643.598
1868512,4607.113
1989127,32588.902
3819438,28246.085
741516,10542.645
417236,3981.479
427638,15702.670
2583895,19548.897
1089536,11052.430
396,12634.861
11797360,45229.460
943535,13110.266
1402922,1333.947
877958,6690.660
3221352,12678.849
3458193,1775.278
800098,1060.810
2205195,9518.439
542444,10045.000
9942310,45131.026
5463,13957.240
426,6670.185
246,1005.865
337340,13225.789
2442309,5774.736
2055,7266.642
6098819,34020.718
1208045,26175.144
29175,2070.200
3528989,30622.076
22882099,13200.815
65825,712.577
1542796,4823.394
10115,12984.623
2414022,12677.967
360976,3677.386
104,692.284
876449,829.237
11739703,16463.296
2915,15146.724
176,9083.906
2741029,1467.027
2435671,10645.911
246,1011.943
1565614,11212.996
2677380,25710.427
569073,10276.919
284844,15115.491
2706811,12010.701
14684270,43090.524
16146040,42125.095
621083,27327.386
9838,1021.898
1923,1950.050
631,10339.509
619,12351.256
7430944,13830.923
103648,4838.419
2314187,20401.338
7477,15878.876
2884943,29010.840
2732426,9144.032
2097798,9537.461
928511,9340.663
68488,2417.488
21689240,45521.099
978595,851.171
31999385,53368.064
1039858,757.455
853261,3026.297
16356533,11259.899
645556,5548.652
1073458,11829.357
3054100,1376.860
5759233,16066.405
500,8323.902
246,1031.748
108103,3747.388
10912593,12422.951
5764025,38964.081
3544242,1529.875
10509599,15611.122
587648,778.403
122218,3149.842
25633,1639.913
335,4374.819
27670487,12063.455
604907,6521.593
246,947.388
1565214,1188.209
112392,6573.994
724523,955.822
9499,1795.696
58339,12577.883
1774349,7571.778
710012,4738.318
87003,13733.117
1606119,14959.418
2692,1135.417
294,9355.335
45,1324.809
308358,14822.734
3751534,8816.407
2505788,14003.151
1156700,5814.310
11357,2030.050
25402957,71761.090
298248,9155.742
98,607.551
8151028,14090.812
246,852.150
757985,12979.732
2525128,34390.409
467911,5102.359
104,400.067
51,608.182
5483929,31030.943
12730409,45429.669
759841,3078.722
15801,1226.936
3293035,4385.129
4819395,25773.686
731887,7785.928
74156,3023.756
